dateTimeStmp,raw_MM_Wh,raw_Tenant_Wh,Exact_Date,year,D-3,D-2,D-1,D+1,D+2,D+3
2023-01-04 12:15:00,8676.15,5729.17,Jan 4th 2023,2023,7718.93,9966.4,9700.52,9640.95,9881.5,9840.33
2023-01-04 12:30:00,8823.87,5910.58,Jan 4th 2023,2023,7822.61,9108.16,9791.02,9414.27,9548.42,9980.8
2023-01-04 12:45:00,8176.2,5825.43,Jan 4th 2023,2023,8317.55,9081.27,10237.7,8854.45,10312.08,9494.4
2023-01-04 13:00:00,8220.92,5812.87,Jan 4th 2023,2023,9372.6,9363.88,10858.43,9596.52,11076.13,10444.5
2023-01-04 13:15:00,8055.48,5328.87,Jan 4th 2023,2023,8963.33,8462.32,9904.73,9614.72,10407.77,10893.47
2023-01-04 13:30:00,8895.07,5832.57,Jan 4th 2023,2023,8098.62,9110.32,9721.08,10177.63,9949.23,10604.33
2023-01-04 13:45:00,9294.0,5991.7,Jan 4th 2023,2023,8221.53,8638.6,10404.7,9208.12,10007.37,9609.37
2023-01-04 14:00:00,8598.25,5291.98,Jan 4th 2023,2023,9065.02,8272.67,10940.02,8962.6,11357.67,9847.6
2023-01-04 14:15:00,8847.02,5948.82,Jan 4th 2023,2023,8412.08,8355.95,9335.33,8910.73,10508.98,9618.12
2023-01-04 14:30:00,8681.72,6238.72,Jan 4th 2023,2023,8614.27,8703.43,9243.67,10577.27,10564.38,10791.77
2023-01-04 14:45:00,8137.65,5643.5,Jan 4th 2023,2023,8278.12,9087.47,9417.93,9753.35,10519.0,10576.7
2023-01-04 15:00:00,8631.92,6121.08,Jan 4th 2023,2023,8600.55,9424.4,10394.87,8311.05,11223.33,9709.3
2023-01-04 15:15:00,9300.33,6150.83,Jan 4th 2023,2023,8855.37,9767.3,10576.85,8409.98,11722.18,10458.3
2023-01-04 15:30:00,8695.43,6288.48,Jan 4th 2023,2023,8933.65,9787.08,10733.68,9280.57,12847.75,11345.33
2023-01-04 15:45:00,8498.03,6150.22,Jan 4th 2023,2023,8705.5,9581.7,10872.7,9074.18,12773.8,10809.78
2023-01-04 16:00:00,9301.5,6799.45,Jan 4th 2023,2023,9442.25,9676.5,10314.2,9526.72,12628.3,9892.03
2023-01-04 16:15:00,9327.27,7042.7,Jan 4th 2023,2023,9322.72,10054.72,10361.45,8807.9,11627.98,10456.22
2023-01-04 16:30:00,9211.47,6650.27,Jan 4th 2023,2023,10541.33,9697.02,10239.45,9688.63,11533.95,11817.58
2023-01-04 16:45:00,9288.63,6866.68,Jan 4th 2023,2023,9821.62,10362.45,10553.72,11039.47,10573.72,11036.03
2023-01-04 17:00:00,11156.62,8207.38,Jan 4th 2023,2023,10702.95,11049.28,11117.37,10220.1,11562.82,10957.25
2023-01-04 17:15:00,10415.5,8058.57,Jan 4th 2023,2023,10800.12,11161.02,10808.2,9771.37,10793.05,10752.65
2023-01-04 17:30:00,9976.2,7650.17,Jan 4th 2023,2023,10915.12,11279.93,11449.05,11295.35,10409.7,12078.77
2023-01-04 17:45:00,11416.23,8152.55,Jan 4th 2023,2023,10724.88,12421.48,12352.23,12942.43,10537.13,11922.07
2023-01-04 18:00:00,11533.03,8780.88,Jan 4th 2023,2023,11458.83,12027.48,12633.87,11649.62,11590.73,11215.48
2023-01-04 18:15:00,12795.5,9316.63,Jan 4th 2023,2023,11545.18,11589.5,13168.63,11859.68,11765.28,11462.0
2023-01-04 18:30:00,10736.8,8429.72,Jan 4th 2023,2023,11685.73,12355.18,12432.08,12729.6,11192.05,12057.97
2023-01-04 18:45:00,12333.32,9454.77,Jan 4th 2023,2023,11865.97,11890.8,12514.27,13382.48,10840.37,11636.7
2023-01-04 19:00:00,11963.95,9453.52,Jan 4th 2023,2023,11761.85,11831.02,12030.22,12475.37,12014.38,10773.58
2023-01-04 19:15:00,12360.98,9805.37,Jan 4th 2023,2023,12455.82,12095.78,12145.98,12246.37,11428.98,10499.0
2023-01-04 19:30:00,12998.03,10383.18,Jan 4th 2023,2023,11226.3,12126.52,12754.05,12434.27,11764.05,11751.37
2023-01-04 19:45:00,12229.67,10135.32,Jan 4th 2023,2023,10252.83,12819.33,12372.9,13400.18,11632.03,11544.63
2023-01-04 20:00:00,12893.82,10641.03,Jan 4th 2023,2023,10181.75,12698.32,12452.67,12920.5,12359.72,12039.92
2023-01-04 20:15:00,13797.73,11510.05,Jan 4th 2023,2023,10978.13,11797.37,12246.57,11989.22,12410.35,11172.23
2023-01-04 20:30:00,13369.22,11079.13,Jan 4th 2023,2023,10558.22,13397.4,11887.07,11725.02,11321.47,11789.52
2023-01-04 20:45:00,12663.32,9890.32,Jan 4th 2023,2023,10061.03,12253.43,11847.9,13528.87,11336.52,11522.27
2023-01-04 21:00:00,11822.32,9757.57,Jan 4th 2023,2023,10244.1,11844.92,11752.78,12385.22,11472.33,11147.18
2023-01-04 21:15:00,11825.7,9751.27,Jan 4th 2023,2023,10876.9,10871.22,11250.37,11207.92,12127.97,10692.13
2023-01-04 21:30:00,11626.83,9644.8,Jan 4th 2023,2023,10833.08,11023.67,10671.83,11117.22,10797.55,11640.08
2023-01-04 21:45:00,11428.85,9183.5,Jan 4th 2023,2023,9686.3,10000.32,11541.12,11681.78,10359.73,11308.67
2023-01-04 22:00:00,11196.43,8960.65,Jan 4th 2023,2023,9386.42,9687.45,10651.62,11308.5,10833.68,10285.78
2023-01-04 22:15:00,10573.52,8574.8,Jan 4th 2023,2023,10416.08,10231.67,10419.87,10382.73,11098.43,9919.63
2023-01-04 22:30:00,10006.87,7977.02,Jan 4th 2023,2023,10367.37,10300.97,9647.57,10574.92,10856.63,10602.25
2023-01-04 22:45:00,9533.6,7540.4,Jan 4th 2023,2023,9379.55,9981.8,9320.58,10922.88,10306.65,10026.53
2023-01-04 23:00:00,9240.35,7290.17,Jan 4th 2023,2023,8657.13,9632.23,9497.92,10295.48,9773.15,8887.12
2023-01-04 23:15:00,9367.52,6725.97,Jan 4th 2023,2023,8618.3,9685.92,9572.47,9174.53,9856.9,8769.67
2023-01-04 23:30:00,8397.38,6602.18,Jan 4th 2023,2023,8957.23,9157.7,8801.15,9565.73,9162.62,9300.73
2023-01-04 23:45:00,8325.62,6259.67,Jan 4th 2023,2023,8447.53,8178.63,8694.55,8461.57,8632.78,8920.28
2023-01-11 00:00:00,8070.6,5669.0,Jan 11th 2023,2023,8156.72,7708.9,7744.27,8805.07,7815.15,7947.23
2023-01-11 00:15:00,8125.9,5358.75,Jan 11th 2023,2023,8780.88,7137.75,7784.67,9075.38,7480.95,7513.68
2023-01-11 00:30:00,7298.0,4901.27,Jan 11th 2023,2023,7934.31,6814.18,7639.89,9111.11,7229.9,8080.57
2023-01-11 00:45:00,6503.7,4536.63,Jan 11th 2023,2023,7821.77,6578.77,6692.2,8558.27,7175.35,8245.03
2023-01-11 01:00:00,6335.2,4462.35,Jan 11th 2023,2023,6855.12,6401.95,6821.9,7681.48,6995.35,7530.52
2023-01-11 01:15:00,6346.63,4572.23,Jan 11th 2023,2023,6238.45,6540.47,7014.82,7677.17,6641.57,7262.57
2023-01-11 01:30:00,6013.55,4238.2,Jan 11th 2023,2023,6964.88,6017.48,7045.57,7279.65,6432.4,7148.08
2023-01-11 01:45:00,5943.28,4151.25,Jan 11th 2023,2023,7411.38,5866.35,6393.65,6928.97,6877.58,6508.32
2023-01-11 02:00:00,6061.65,4293.3,Jan 11th 2023,2023,6498.63,5899.07,6273.25,7518.5,6595.13,6855.77
2023-01-11 02:15:00,5936.5,4142.6,Jan 11th 2023,2023,6148.63,6082.07,5990.45,7607.48,6512.73,7655.42
2023-01-11 02:30:00,5995.62,4209.07,Jan 11th 2023,2023,6315.63,5805.55,7053.52,6713.23,5971.38,6744.1
2023-01-11 02:45:00,5977.1,4192.85,Jan 11th 2023,2023,7031.23,5953.27,6228.08,6722.55,6315.17,6199.2
2023-01-11 03:00:00,5807.67,4061.73,Jan 11th 2023,2023,6267.92,5734.33,5969.15,6228.07,6010.23,6045.67
2023-01-11 03:15:00,5759.17,4004.27,Jan 11th 2023,2023,6095.65,5845.33,6087.55,6280.55,6003.88,5678.73
2023-01-11 03:30:00,5772.63,4012.38,Jan 11th 2023,2023,6274.0,5711.05,6923.32,7230.97,5935.32,6410.28
2023-01-11 03:45:00,5708.93,3955.45,Jan 11th 2023,2023,6832.2,5543.8,6575.3,7083.62,5850.1,6823.6
2023-01-11 04:00:00,5458.35,3736.2,Jan 11th 2023,2023,5968.18,6631.65,6184.03,6622.7,6206.9,6397.23
2023-01-11 04:15:00,5457.5,3726.38,Jan 11th 2023,2023,5900.45,6934.0,6327.67,6567.42,5781.55,5897.97
2023-01-11 04:30:00,5539.02,3788.82,Jan 11th 2023,2023,6258.23,6628.65,6749.3,6227.15,5812.28,5513.77
2023-01-11 04:45:00,6071.43,4014.3,Jan 11th 2023,2023,6798.77,6225.02,6201.35,6247.47,5801.72,5684.3
2023-01-11 05:00:00,6416.28,3988.82,Jan 11th 2023,2023,6062.98,5823.87,5874.43,6660.33,5875.33,6434.13
2023-01-11 05:15:00,6899.52,3938.23,Jan 11th 2023,2023,5623.13,6512.17,5866.75,5975.5,5916.23,6499.8
2023-01-11 05:30:00,6709.87,4180.43,Jan 11th 2023,2023,6236.33,6494.05,7231.83,7329.95,5892.65,6337.93
2023-01-11 05:45:00,6322.27,4378.27,Jan 11th 2023,2023,6820.73,6316.07,6753.27,7390.43,5809.65,5823.17
2023-01-11 06:00:00,6159.07,4383.05,Jan 11th 2023,2023,5965.45,6143.05,6774.15,7066.57,6797.93,5867.63
2023-01-11 06:15:00,6531.8,4701.0,Jan 11th 2023,2023,6281.7,7349.52,6650.92,7743.08,6505.57,5770.57
2023-01-11 06:30:00,6719.88,4877.15,Jan 11th 2023,2023,6803.42,7723.48,8131.17,7734.22,7427.3,6922.15
2023-01-11 06:45:00,7847.48,5146.93,Jan 11th 2023,2023,7443.45,7629.28,7509.83,8037.2,7401.33,7300.72
2023-01-11 07:00:00,10097.98,6662.17,Jan 11th 2023,2023,6673.93,8383.73,8250.23,10514.82,8204.93,7122.75
2023-01-11 07:15:00,9402.37,6508.73,Jan 11th 2023,2023,6629.02,9819.22,9393.98,10765.0,9447.43,7354.63
2023-01-11 07:30:00,9741.17,6981.63,Jan 11th 2023,2023,7905.03,10199.42,10700.98,11158.85,8651.87,8070.88
2023-01-11 07:45:00,9116.62,7000.67,Jan 11th 2023,2023,8724.58,10124.67,9194.37,9917.98,9495.07,8034.38
2023-01-11 08:00:00,8610.83,6719.42,Jan 11th 2023,2023,8599.1,9110.12,8803.38,9287.45,9528.38,9070.75
2023-01-11 08:15:00,9124.8,6600.28,Jan 11th 2023,2023,8161.53,9001.4,9590.07,9154.92,10160.17,9540.82
2023-01-11 08:30:00,10572.53,7074.1,Jan 11th 2023,2023,8918.98,10353.33,9269.37,10049.3,9195.95,9455.15
2023-01-11 08:45:00,10256.22,6402.57,Jan 11th 2023,2023,9038.13,9355.83,8429.73,10288.5,9764.53,8744.02
2023-01-11 09:00:00,9722.28,7028.72,Jan 11th 2023,2023,8926.52,10166.6,9225.95,9999.78,9513.12,8833.75
2023-01-11 09:15:00,8388.98,5819.68,Jan 11th 2023,2023,8984.58,9023.15,9740.98,8988.17,8860.0,9055.3
2023-01-11 09:30:00,8617.12,6091.6,Jan 11th 2023,2023,9577.07,9968.2,10088.88,9083.47,8941.18,9379.47
2023-01-11 09:45:00,9460.57,6537.93,Jan 11th 2023,2023,10050.6,9141.1,9138.05,8940.15,8740.93,9752.07
2023-01-11 10:00:00,9349.95,6139.15,Jan 11th 2023,2023,10024.83,8841.35,8688.43,9571.28,8866.28,9460.88
2023-01-11 10:15:00,9247.72,5797.92,Jan 11th 2023,2023,9502.95,8997.92,8804.32,9217.92,9233.33,8176.98
2023-01-11 10:30:00,9501.37,5942.63,Jan 11th 2023,2023,9619.15,9799.58,8560.63,9787.75,8894.72,8386.02
2023-01-11 10:45:00,9137.2,6469.85,Jan 11th 2023,2023,10447.72,9329.17,9760.53,8927.9,9891.28,8503.63
2023-01-11 11:00:00,9454.72,6696.73,Jan 11th 2023,2023,10306.88,8837.73,9452.48,8436.83,10364.33,9011.98
2023-01-11 11:15:00,8994.03,6101.1,Jan 11th 2023,2023,8794.82,8648.22,8958.22,9392.53,9266.42,10384.28
2023-01-11 11:30:00,9438.17,6372.43,Jan 11th 2023,2023,8687.25,9829.43,8615.97,10363.22,10215.93,9549.47
2023-01-11 11:45:00,9975.95,6530.3,Jan 11th 2023,2023,9723.65,8664.08,8463.33,10559.82,10620.95,8417.43
2023-01-11 12:00:00,10387.98,6207.38,Jan 11th 2023,2023,9733.27,8662.03,8354.58,10404.03,10716.32,8802.9
2023-01-11 12:15:00,9986.62,6388.05,Jan 11th 2023,2023,9046.37,8380.9,8756.27,9625.33,11212.92,8071.72
2023-01-11 12:30:00,8957.34,6051.61,Jan 11th 2023,2023,8516.98,10289.71,9178.33,9424.96,10435.44,8962.95
2023-01-11 12:45:00,8243.17,5734.48,Jan 11th 2023,2023,9511.85,9406.0,9031.65,9424.85,9974.37,9709.95
2023-01-11 13:00:00,8682.42,5860.72,Jan 11th 2023,2023,9860.32,10271.0,8189.28,9999.88,11294.82,9718.13
2023-01-11 13:15:00,9253.83,5999.57,Jan 11th 2023,2023,10327.65,9165.3,9024.53,9774.23,9888.33,8481.23
2023-01-11 13:30:00,10509.07,6461.63,Jan 11th 2023,2023,9851.1,10063.28,8924.2,10916.97,10284.2,8038.42
2023-01-11 13:45:00,10589.9,6787.13,Jan 11th 2023,2023,9796.95,9422.57,9191.78,9958.55,10498.63,8007.67
2023-01-11 14:00:00,9632.73,6307.47,Jan 11th 2023,2023,10761.6,8901.67,10310.62,9986.65,10633.8,8660.77
2023-01-11 14:15:00,9417.02,6120.73,Jan 11th 2023,2023,10270.62,8846.85,10354.45,10445.65,11523.48,9420.3
2023-01-11 14:30:00,9184.42,6215.82,Jan 11th 2023,2023,9362.15,10689.48,9670.02,9965.02,11465.65,9620.58
2023-01-11 14:45:00,9065.58,6162.38,Jan 11th 2023,2023,10339.37,9497.95,9392.73,9956.87,10830.72,8811.78
2023-01-11 15:00:00,10328.08,6825.72,Jan 11th 2023,2023,10909.83,8761.45,9335.45,10497.5,11224.8,8960.13
2023-01-11 15:15:00,10639.63,7233.8,Jan 11th 2023,2023,10009.3,9239.82,8806.2,9693.35,11987.42,8632.18
2023-01-11 15:30:00,10113.5,6924.5,Jan 11th 2023,2023,10751.13,10612.62,9782.2,9307.33,11151.02,8822.35
2023-01-11 15:45:00,9955.43,6921.25,Jan 11th 2023,2023,9869.23,9665.12,10795.18,9002.0,11756.78,9588.97
2023-01-11 16:00:00,9441.15,6963.7,Jan 11th 2023,2023,11413.42,9704.63,10184.45,9824.12,12175.43,9495.82
2023-01-11 16:15:00,9989.45,7437.75,Jan 11th 2023,2023,11230.22,10061.43,9877.07,10454.32,10981.95,8438.58
2023-01-11 16:30:00,9049.75,6800.2,Jan 11th 2023,2023,11325.37,10612.05,10234.87,10282.8,10477.93,8299.55
2023-01-11 16:45:00,10921.05,7337.42,Jan 11th 2023,2023,11529.72,10673.93,10519.62,9805.57,11406.72,8945.43
2023-01-11 17:00:00,11458.08,7923.93,Jan 11th 2023,2023,13485.98,10426.62,10280.38,10129.23,11389.4,9380.08
2023-01-11 17:15:00,10597.12,7507.23,Jan 11th 2023,2023,12685.75,9900.32,11419.93,10452.72,12115.08,9948.33
2023-01-11 17:30:00,10885.75,8158.3,Jan 11th 2023,2023,12502.43,10976.1,12101.85,11373.25,12095.95,9993.08
2023-01-11 17:45:00,10771.03,8184.38,Jan 11th 2023,2023,13565.77,12011.83,11825.78,11374.45,11324.55,9381.6
2023-01-11 18:00:00,10898.82,8016.4,Jan 11th 2023,2023,14585.85,12350.95,12268.2,11095.5,11757.0,9644.38
2023-01-11 18:15:00,11316.55,7984.25,Jan 11th 2023,2023,14044.37,12682.72,11938.55,11513.15,11469.95,9596.83
2023-01-11 18:30:00,11323.22,8033.38,Jan 11th 2023,2023,13402.67,12449.45,11738.55,11812.65,11851.65,9844.33
2023-01-11 18:45:00,11187.52,8397.68,Jan 11th 2023,2023,12972.77,12166.65,11888.73,11847.48,12550.43,10975.45
2023-01-11 19:00:00,11424.5,8469.4,Jan 11th 2023,2023,14107.6,12160.72,12932.25,12672.8,13989.55,10421.62
2023-01-11 19:15:00,11395.12,9282.7,Jan 11th 2023,2023,13708.42,11949.98,12335.52,12775.73,11966.12,9735.47
2023-01-11 19:30:00,10635.32,8680.97,Jan 11th 2023,2023,12823.97,13171.07,11328.27,12582.23,12034.43,9536.55
2023-01-11 19:45:00,11801.33,8969.23,Jan 11th 2023,2023,11826.92,12729.97,11816.0,12156.95,11874.88,9134.4
2023-01-11 20:00:00,12256.57,9313.22,Jan 11th 2023,2023,12545.33,11731.67,11269.7,11573.72,11783.83,9947.35
2023-01-11 20:15:00,12303.72,9181.55,Jan 11th 2023,2023,12131.77,11282.27,12531.37,11635.15,12707.35,11131.02
2023-01-11 20:30:00,12016.27,9091.38,Jan 11th 2023,2023,12162.13,12046.27,12491.65,12307.42,11779.92,11445.9
2023-01-11 20:45:00,12207.92,9479.38,Jan 11th 2023,2023,11242.35,12101.88,12851.57,12339.43,10550.27,10755.5
2023-01-11 21:00:00,11050.07,8719.83,Jan 11th 2023,2023,11966.57,11268.5,13092.68,11391.57,11029.55,9807.53
2023-01-11 21:15:00,11463.42,9018.3,Jan 11th 2023,2023,13180.43,11241.78,12473.98,10686.07,11066.0,9843.03
2023-01-11 21:30:00,11770.42,8806.88,Jan 11th 2023,2023,11513.8,11818.78,11553.52,10785.0,10639.95,9962.07
2023-01-11 21:45:00,11448.83,8518.05,Jan 11th 2023,2023,11046.98,10452.0,11912.88,10192.67,10964.8,9873.87
2023-01-11 22:00:00,11107.73,8646.6,Jan 11th 2023,2023,10817.05,11532.8,12067.25,10995.82,11163.15,10540.92
2023-01-11 22:15:00,11139.67,8810.73,Jan 11th 2023,2023,11158.65,11902.83,12220.92,10523.28,9614.53,9428.53
2023-01-11 22:30:00,10357.8,8176.17,Jan 11th 2023,2023,10278.82,11384.95,11512.42,10712.43,8979.48,8748.97
2023-01-11 22:45:00,10661.85,8138.85,Jan 11th 2023,2023,9393.68,10001.65,11021.05,9981.5,8938.53,9440.92
2023-01-11 23:00:00,10902.82,8020.57,Jan 11th 2023,2023,9486.27,9954.0,9837.18,9226.87,8876.22,8454.73
2023-01-11 23:15:00,10397.42,7706.8,Jan 11th 2023,2023,9982.23,9605.63,9153.42,9021.92,9556.45,9454.9
2023-01-11 23:30:00,9611.28,7361.08,Jan 11th 2023,2023,9273.27,9611.48,8305.88,9172.5,9552.02,9432.95
2023-01-11 23:45:00,9064.87,6933.22,Jan 11th 2023,2023,8697.47,8175.67,8165.97,8916.55,8071.33,8694.6
2023-01-18 00:00:00,7852.87,5653.23,Jan 18th 2023,2023,8135.65,9059.0,8442.1,8619.43,9142.92,8422.17
2023-01-18 00:15:00,7520.38,5566.8,Jan 18th 2023,2023,7896.22,7624.28,7705.98,7804.83,8449.52,8183.12
2023-01-18 00:30:00,6812.88,4673.79,Jan 18th 2023,2023,7209.57,7001.29,7672.13,6488.0,7872.61,7266.0
2023-01-18 00:45:00,6869.97,5094.88,Jan 18th 2023,2023,8188.3,6785.73,7835.87,7104.65,7517.83,7490.95
2023-01-18 01:00:00,6765.65,5038.67,Jan 18th 2023,2023,8146.52,6962.43,7733.97,6798.17,7676.07,7639.62
2023-01-18 01:15:00,6500.55,4749.7,Jan 18th 2023,2023,6904.52,7336.1,7123.43,6307.03,6805.0,6932.57
2023-01-18 01:30:00,6206.37,4405.93,Jan 18th 2023,2023,6480.35,7272.52,6168.45,6174.32,6476.78,7355.18
2023-01-18 01:45:00,6069.63,4307.55,Jan 18th 2023,2023,6554.2,6190.22,6044.88,6245.4,6274.78,6842.6
2023-01-18 02:00:00,5976.1,4230.7,Jan 18th 2023,2023,6333.6,5782.6,6037.03,6282.17,6436.65,6796.23
2023-01-18 02:15:00,5883.65,4126.57,Jan 18th 2023,2023,6872.33,5883.97,6152.63,6051.43,6123.37,7719.07
2023-01-18 02:30:00,5761.73,3994.32,Jan 18th 2023,2023,7040.4,6002.55,6792.73,5736.53,5860.6,7858.02
2023-01-18 02:45:00,5545.27,3770.98,Jan 18th 2023,2023,6104.97,6446.98,6890.05,5838.22,6151.55,6694.45
2023-01-18 03:00:00,5862.47,4101.02,Jan 18th 2023,2023,5666.08,6569.17,5966.22,5762.88,6228.35,6765.6
2023-01-18 03:15:00,5442.38,3726.98,Jan 18th 2023,2023,5800.18,6043.67,5827.53,5630.2,5935.5,6785.73
2023-01-18 03:30:00,5563.8,3846.43,Jan 18th 2023,2023,5493.75,5469.3,5721.22,5549.83,5796.15,6467.62
2023-01-18 03:45:00,5423.95,3697.13,Jan 18th 2023,2023,6427.1,5459.92,5754.7,5553.98,5655.0,7290.47
2023-01-18 04:00:00,5528.55,3825.28,Jan 18th 2023,2023,6489.28,5551.23,6936.2,5561.43,5900.87,7502.57
2023-01-18 04:15:00,5132.3,3453.42,Jan 18th 2023,2023,5917.67,6039.9,6519.12,5701.15,5910.82,6592.18
